"STUDENT"	"PARTID"	"DATO"	"RELATION"	"LOCATION"	"TYPEINT"	"KON"	"SEKSU"	"ALDER"	"JOB"	"ETNIC"	"NATIO"	"FAMILE"	"UDDANN"	"UDTYP"	"BY"	"VACC"	"BEKYMJOB"	"BEKYMLIV"	"BEKYMFYS"	"BEKYMMENT"	"OKOLIGKON"	"TILOKKON"	"INDKOM"	"OKOBID"	"SOCKLAS"	"POLITIK"	"PARTI"	"NYHEDER"	"PLADSFREM"	"HELB"	"LSTAND"	"BESVAER"	"RASTLOS"	"ENSOM"	"ALSYG"	"POSITIV"	"TILKROP"	"SUNDKROP"	"DEPRI"	"KHUS"	"KBORN"	"MFAM"	"FMBORN"	"MSORD"	"MSVAGE"	"KOMS"	"MFYS"	"AFSTRAF"	"TVELFAERD"	"TPOL"	"TOFFSUND"	"TUDDAN"	"TREG"	"TSKAT"	"TIREG"	"TIREGIO"	"TIKOMM"	"TIREL"	"TIVIDEN"	"RELID"	"OPREL"	"MEDLEM"	"HVILKEM"	"FORAELDM"	"EMOTI"	"RADGIV"	"BSAMREL"	"STOPTRO"	"SKRIFT"	"BON"	"RELAKT"	"AUTO"	"RELGANG"	"VELKOM"	"REL69"	"REL70"	"REL71"	"REL72"	"REL73"	"REL74"	"REL75"	"REL76"	"REL77"	"REL78"	"REL79"	"REL80"	"REL81"	"REL82"	"REL83"	"REL84"	"REL85"	"REL86"	"REL87"	"REL88"	"REL89"	"REL90"	"REL91"	"REL92"	"REL93"	"REL94"	"REL95"	"REL96"	"REL97"	"REL98"	"REL99"	"REL100"	"REL101"	"REL102"	"REL103"	"REL104"	"REL105"	"REL106"	"REL107"	"REL108"	"REL109"	"REL110"	"REL111"	"REL112"	"REL113"	"REL114"	"REL115"	"REL116"	"REL117"	"REL118"	"REL119"	"REL120"	"REL121"	"REL122"	"REL123"	"REL124"	"REL125"	"REL126"	"REL127"	"REL128"	"REL129"	"REL130"	"REL131"	"REL132"	"REL133"	"RELID.r"	"KON.r"	"SEKSU.r"
"200"	"Rie"	"rse3"	"sept25.24"	"family"	"Online"	"phone"	1	1	28	"IT-soecialist"	"Dansk"	"Dansk"	1	"17"	"2"	"7"	1	-2	-1	-2	0	0	0	5	1	"2"	2	"liberal alliance"	"1"	-1	-1	-2	-2	-2	1	-1	0	-2	0	1	-1	0	-1	0	-2	-1	1	1	-2	1	0	-1	0	-1	-1	0	-1	-1	0	0	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"0"	"1"	1	4	0	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	0	0	0	-2	-2	-2	0	-2	-2	0	0	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	0	-2	-2	0	-2	0	-2	-2	-2	0	-1	-2	0	-2	-2	0	0	0	0	0	-2	-2	2	1	1	0
"201"	"Rie"	"rse4"	"sept28.24"	"friend"	"uni"	"face to face"	1	1	30	"Studerende"	"Dansk"	"Dansk"	3	"3.5"	"1"	"12"	1	-1	-1	-1	-1	2	-1	3	2	"2"	-1	"enhedslisten"	"1"	0	-1	-1	-1	-1	-2	-2	1	1	1	-2	-2	-1	-2	-2	-2	-2	0	0	-2	-1	0	-1	-1	-1	0	0	0	0	0	1	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"0"	2	0	"2"	"2"	2	4	0	-2	-2	0	-2	-2	-2	0	-2	-1	0	-2	-2	-2	0	1	-2	-2	-2	-1	-1	0	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-1	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-1	0	0	0	1	-2	0	1	-2	0	1	-1	-2	0	-2	-2	-2	-2	-2	-2	2	1	1	0
"202"	"Rie"	"rse5"	"sept28.24"	"friend"	"Online"	"facebook"	0	1	24	"Studerende"	"Dansk"	"Dansk"	1	"4"	"1"	"3"	1	2	1	1	1	1	-1	888	3	"2"	-2	"sf"	"4"	-2	1	-2	0	1	1	1	1	-1	-2	0	-1	-1	-1	-2	-2	-2	-2	-1	-2	-1	-1	1	-2	0	1	-1	1	0	0	0	"1"	0	"1"	"pas"	"1"	"0"	"0"	"1"	"0"	4	0	"0"	"2"	1	5	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	1	-2	-2	-2	0	-2	-2	-2	-1	-1	-2	1	-2	-2	-2	1	-2	-2	-2	1	-2	0	-2	-2	-2	0	-2	0	-2	-2	-2	0	-1	-2	-2	0	2	-1	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	1	0	0
"203"	"Rie"	"rse6"	"sept29.24"	"friend"	"online"	"facebook"	0	1	25	"Studerende"	"Dansk"	"Dansk"	6	"4"	"2"	"25"	1	-1	-1	-1	-1	1	0	2	2	"2"	-2	"alternativet"	"1"	-2	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	0	-2	-2	-2	-2	1	-2	0	0	0	0	0	-1	0	0	0	0	1	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"0"	0	0	"0"	"0"	1	4	2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	0	0	0	-1	-2	-2	1	-1	0	0	0	-2	-2	-2	-2	-2	0	-2	0	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	1	0	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	1	0	0
"204"	"Rie"	"rse7"	"sept30.24"	"family"	"Online"	"facebook"	0	1	55	"maler"	"dansk"	"Dansk"	2	"2"	"2"	"0"	1	-2	-2	-1	-1	1	0	4	2	"2"	2	"Danmarks demokraterne"	"2"	-2	-2	-2	-2	-1	-2	-2	1	1	1	-1	0	0	-1	-1	-1	-1	-1	-1	-2	-2	0	-2	0	-2	-2	-2	-1	-1	1	1	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"0"	0	1	"0"	"0"	1	3	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	0	1	1	0	2	1	-1	1	-1	-1	-1	1	0	1	1	-2	-1	-1	-1	1	-1	1	-1	1	-1	0	1	-1	0	0	-1	-1	-1	1	0	-2	-1	1	-1	0	-1	0	1	1	0	-1	1	-1	-1	-1	-1	-1	-1	-1	1	0	0
"205"	"Rie"	"rse8"	"sept30.24"	"friend"	"uni"	"face to face"	0	3	27	"phd studerende"	"hvid"	"Dansk"	6	"5"	"1"	"27"	1	0	-1	-1	1	2	-2	3	4	"2"	-2	"enhedslisten"	"4"	1	-2	1	1	1	0	1	1	2	0	-2	0	-2	-2	-2	-2	-2	0	-2	-2	-1	0	-1	-2	-2	-1	-2	0	-1	0	-1	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"0"	0	3	"1"	"1"	1	5	-1	-1	-2	1	1	-1	-2	1	-1	-1	1	-2	-1	0	0	1	1	-2	-2	0	-2	2	-1	-2	0	0	-2	-1	1	-2	1	0	-2	1	0	-2	1	1	-2	1	-1	-2	-2	-2	1	1	0	-2	2	-2	-2	1	-2	1	0	1	-2	0	-2	-2	-2	-2	-2	-2	2	1	0	1
"206"	"Rie"	"rse9"	"octo1.24"	"family"	"Online"	"facebook"	1	1	58	"teknisk sælger"	"hvid"	"Dansk"	2	"6"	"2"	"0"	1	-1	0	1	0	0	0	7	2	"2"	2	"Danmarks demokraterne"	"1"	-1	0	1	1	0	0	-1	1	0	1	-1	0	0	-1	1	-1	-1	0	1	-2	-1	0	-1	-1	-2	-2	-2	-1	-2	0	1	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"0"	0	1	"0"	"0"	1	5	0	0	-1	0	-1	-2	0	0	-2	0	-2	0	0	0	0	1	1	0	-1	0	-2	0	-2	-1	0	0	-2	0	-2	-2	1	0	0	0	1	-1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	-1	-1	-1	0	-1	0	1	1	1	0
"207"	"silje"	"sh001"	"sept20.24"	NA	NA	"group"	0	3	22	"studerende"	"ikke dansk, europæisk"	"dansk"	1	"14"	"1"	"22"	1	2	1	0	1	2	2	0	1	"3"	-1	"radikale venstre"	"1"	2	2	-1	1	2	0	2	2	2	2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	0	1	0	0	0	1	1	1	0	1	"1"	0	"0"	NA	NA	NA	NA	"999"	"0"	0	0	"0"	"0"	0	2	1	-1	-2	-2	0	-2	-2	1	-2	1	-2	-2	-2	2	-2	0	2	-2	-2	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	1	-2	-2	0	-2	-2	-2	0	0	-2	-2	-2	-2	-2	0	2	-2	0	2	-2	0	2	-2	1	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	0	1
"208"	"silje"	"sh002"	"sept20.24"	NA	NA	"group"	0	1	26	"studerende"	"dansk"	"dansk"	6	"16"	"1"	"4"	1	1	-1	1	-1	2	-2	1	2	"1"	-2	"Ø"	"3"	-1	-1	1	-1	0	-2	1	2	1	2	-1	0	0	-2	-2	-2	-2	1	-2	-2	1	1	1	1	-1	-1	1	1	1	1	2	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"888"	"14"	3	0	"0"	"0"	2	3	0	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	1	-1	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	2	1	1	-1	0	1	1	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	0	0
"209"	"silje"	"sh003"	"sept20.24"	NA	NA	"group"	0	1	25	"studerende"	"dansk"	"dansk"	1	"15"	"1"	"3"	1	-2	-2	-1	-1	2	-1	0	1	"0"	0	"stemte ikke"	"4"	0	-1	-2	1	1	0	-2	2	2	2	-2	-2	-2	0	-2	-2	-2	-1	-1	-2	-1	-1	-2	-1	1	1	1	1	1	0	1	"0"	0	"1"	"folkekirken"	"0"	"0"	"0"	"999"	"0"	2	2	"2"	"2"	2	5	1	-1	-2	-1	-1	-1	0	1	-2	-1	0	-2	-2	1	-1	1	1	-1	0	-2	-2	-1	0	-2	0	0	-2	-2	-1	-2	-1	0	0	0	0	-2	0	0	0	-2	-2	-2	0	-2	0	1	0	-1	2	-2	1	1	-2	0	1	0	-2	2	-2	-2	-2	-2	-2	0	2	0	0	0
"210"	"silje"	"sh004"	"sept20.24"	NA	NA	"group"	0	3	25	"studerende"	"dansk"	"dansk"	6	"15.5"	"1"	"6"	1	1	-1	-1	-1	2	1	1	2	"2"	-1	"radikale venstre"	"4"	-2	0	1	1	1	-2	-1	1	-1	0	-1	0	0	-2	-2	-2	-2	-2	-2	-2	1	1	-1	-1	-1	0	1	1	1	0	2	NA	1	"1"	"folkekirken"	"0"	NA	NA	"1"	"13"	2	3	"0"	"2"	2	5	2	-2	-2	-2	-2	-2	-2	-2	2	-2	-2	-2	-2	-1	0	1	2	-2	-1	-2	-1	-2	-2	-2	-2	-2	-2	1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	1	-1	-1	-1	2	-2	-2	1	-2	1	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	NA	0	1
"211"	"silje"	"sh005"	"sept20.24"	NA	NA	"group"	1	1	24	"studerende"	"dansk"	"dansk"	1	"16"	"1"	"24"	1	0	-1	0	0	1	1	0	1	"1"	-1	"konservative"	"4"	1	-1	1	1	-1	0	-1	0	0	-1	-1	0	0	-2	-2	-1	-1	1	1	-2	1	1	1	0	0	NA	2	1	1	0	2	"1"	0	NA	NA	NA	NA	NA	"1"	"0"	0	0	"0"	"1"	1	4	2	-2	-2	-2	-2	-1	-1	-1	-2	-2	-2	0	-1	1	2	2	-1	-1	-2	0	-2	-1	-1	-2	-1	-2	-2	-2	0	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-1	-2	-2	-2	0	1	-2	0	-2	0	0	1	-1	-1	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	2	1	1	0
"212"	"silje"	"sh006"	"sept20.24"	NA	NA	"group"	1	1	23	"studerende"	"ikke dansk, europæisk"	"dansk"	6	NA	"1"	"23"	1	0	-1	-2	0	2	-1	1	2	"0"	-1	"stemte ikke"	"2"	-2	-1	0	0	0	-2	-2	1	0	1	-1	1	1	-1	0	0	-1	1	1	-2	1	0	0	-1	-1	0	1	0	0	0	1	"4"	1	"1"	"islamisk trossamfund"	"1"	"0"	"0"	"1"	"999"	2	2	"0"	"0"	3	4	-1	0	0	1	1	-2	2	1	-2	1	-2	-1	2	-2	1	1	1	-2	-2	2	-2	-2	-2	-2	1	1	-2	-2	1	-2	-1	0	2	1	-2	-2	0	1	0	1	0	-2	0	-2	1	-2	2	-2	-2	2	-2	1	-2	1	-2	1	0	1	-2	-2	-2	-2	-2	-2	2	4	1	0
"213"	"silje"	"sh007"	"sept23.24"	NA	NA	NA	0	3	25	"studerende"	"dansk"	"dansk"	1	"16.5"	"1"	"25"	1	0	0	0	1	2	-1	1	2	"1"	-2	"alternativet"	"1"	1	0	1	1	2	1	-1	1	0	1	1	-1	0	-1	-2	-2	-2	-2	-2	-2	-1	0	0	-1	-1	0	-1	0	-1	1	1	"1"	0	"0"	NA	NA	NA	NA	"1"	"10"	0	0	"0"	"0"	1	4	2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	-1	0	0	-2	-2	0	0	-2	-1	-2	-2	-1	-2	-2	-2	-2	-2	-1	-2	-2	-1	-1	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	0	-2	-2	1	-1	-1	2	-2	-2	0	-2	-2	-2	-2	-2	-2	2	1	0	1
"214"	"silje"	"sh008"	"sept24.24"	NA	NA	"group"	1	1	24	"ledig"	"ikke dansk, europæisk"	"dansk"	1	"16.5"	"1"	"24"	1	-1	0	-2	-2	2	0	999	6	"2"	-1	"socialdemokratiet"	"4"	-2	-1	-1	0	0	-1	0	1	1	2	0	1	0	1	0	-2	-2	-1	-1	-2	0	1	1	1	0	0	1	1	1	-1	0	"1"	0	"1"	"islamisk trossamfund"	"1"	"0"	"0"	"888"	"0"	1	0	"1"	"0"	1	4	1	1	-1	-1	0	-2	0	0	0	0	-1	0	0	-1	0	0	0	0	1	0	0	0	-1	-1	-2	NA	-1	-1	-2	-2	-1	0	-1	-1	-2	-1	-2	0	-1	-1	0	0	-1	-2	-2	-1	-1	0	-1	-1	-2	-2	-2	-1	-2	-2	-1	-1	-1	-1	0	0	-2	-1	0	1	1	0
"215"	"silje"	"sh009"	"sept21.24"	NA	NA	"group"	1	1	22	"studerende"	"ikke dansk, europæisk"	"ikke dansk, europæisk"	2	"15"	"1"	"22"	1	-2	-2	-2	1	-1	1	1	2	"1"	1	NA	"4"	-1	-1	0	2	0	0	-2	1	0	2	-1	0	-2	2	2	1	-2	-1	1	-2	1	0	1	1	0	0	1	1	0	0	1	"4"	1	"1"	"islamisk trossamfund"	"1"	"0"	"0"	"1"	"999"	4	4	"4"	"4"	4	3	2	2	-1	0	2	-2	1	0	-1	2	-2	-2	2	0	-2	2	1	0	-2	2	-2	0	-2	0	-2	2	1	1	2	0	2	-2	2	0	-2	0	1	2	2	1	0	0	0	-2	1	0	2	0	1	2	1	2	-2	0	0	-2	0	-1	-1	-1	1	1	0	-2	2	4	1	0
"216"	"silje"	"sh010"	"sept21.24"	NA	NA	"group"	1	1	24	"studerende"	"ikke dansk, europæisk"	"dansk"	6	"16"	"1"	"24"	1	-2	0	0	1	2	0	1	2	"1"	1	"radikale venstre"	"4"	0	-2	-2	2	0	1	-2	-1	-1	0	0	1	-1	-2	-2	0	1	1	1	-2	2	0	1	-1	0	1	0	0	1	-2	1	"4"	0	"0"	NA	NA	NA	NA	"999"	"999"	0	0	"0"	"0"	0	3	2	1	-2	-2	1	-2	1	0	-2	0	0	-2	1	2	-2	-2	0	0	-2	-1	0	0	-2	-1	-2	1	-2	-2	0	-2	1	0	1	-2	1	-2	-2	1	1	-2	1	0	-2	-2	-2	0	1	-2	-2	0	-2	1	-2	-2	1	-2	-2	0	-1	0	-1	-1	-2	1	1	4	1	0
"217"	"silje"	"sh011"	"sept23.24"	NA	NA	NA	0	3	24	"studerende"	"dansk"	"dansk"	6	"17"	"24"	"1"	1	1	-1	0	2	2	-1	1	2	"1"	-2	"Ø"	"4"	0	0	1	2	1	0	0	0	-1	1	1	-2	-1	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	-1	-1	-1	0	0	0	-1	1	NA	0	"1"	"folkekirken"	NA	NA	NA	"999"	"999"	0	0	"0"	"0"	0	3	0	-2	-2	0	-2	-2	0	0	-2	1	-2	-1	0	0	1	0	2	-1	0	0	-2	0	0	-2	0	0	-2	-2	0	-2	-2	-2	-2	-2	-1	-2	0	0	-2	-2	-2	-2	0	-2	-2	0	0	-2	1	-2	-2	2	-2	0	2	0	-2	0	-2	-2	-2	-2	-2	-2	2	NA	0	1
"218"	"silje"	"sh012"	"sept28.24"	NA	NA	"group"	0	1	61	"sygeplejerske"	"dansk"	"dansk"	2	"15.5"	"1"	"0.5"	1	-1	-2	-1	-1	2	-2	999	2	"2"	-1	"socialdemokratiet"	"1"	-1	0	0	0	-1	-1	-2	2	1	2	-2	0	-2	-2	-1	-2	-2	1	1	-2	-1	1	-1	1	1	1	1	0	1	1	1	"2"	1	"1"	"folkekirken"	"1"	NA	NA	"1"	NA	3	0	"0"	"1"	1	4	-2	0	-2	-1	-2	-2	1	-2	-2	1	-2	-2	0	-2	2	2	1	-1	-2	0	-2	-2	0	-2	0	1	-2	-2	-2	-2	-1	-1	0	-2	0	-2	-1	0	0	-1	0	0	-2	-2	-1	-2	-2	1	-1	-2	2	0	0	-2	1	-2	0	2	-2	-2	-2	-2	0	0	1	2	0	0
"219"	"silje"	"sh013"	"sept28.24"	NA	NA	"group"	0	1	35	"arbejdsløs"	"dansk"	"dansk"	2	"15.5"	"2"	"0"	2	-2	-1	0	0	2	-2	5	2	"2"	-1	"socialdemokratiet"	"4"	-2	-1	-1	2	2	1	-1	1	0	1	-1	1	0	-1	-2	-2	-2	-1	0	-2	0	0	0	0	0	0	1	1	1	0	0	"2"	0	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"999"	0	1	"1"	"1"	1	3	0	-2	-2	-1	-2	-2	0	-1	0	1	-2	-2	0	0	1	2	-1	0	-1	0	-2	-1	0	0	1	-1	-2	-2	-2	-2	-2	-2	-2	-1	0	-1	0	0	-1	1	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-1	0	-2	2	-2	-2	-2	-2	-2	-1	2	2	0	0
"220"	"silje"	"sh014"	"sept28.24"	NA	NA	"group"	1	1	66	"pensionist"	"dansk"	"dansk"	2	"15"	"2"	"19"	1	1	1	1	1	1	1	10	2	"2"	2	"socialdemokratiet"	"1"	1	1	1	1	-1	-2	1	1	-1	1	-2	1	-2	-2	-2	-2	-2	1	1	-2	1	1	1	1	1	1	1	-2	-1	-2	-1	NA	0	"1"	"folkekirken"	"1"	"1"	"0"	"1"	"999"	0	0	"1"	"0"	1	2	-1	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	1	1	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	1	-2	-2	-2	-2	-2	-2	-2	NA	1	0
"221"	"silje"	"sh015"	"sept28.24"	NA	NA	"group"	1	1	37	"selvstændig"	"dansk"	"dansk"	2	"18"	"2"	"10"	1	1	-1	1	1	2	0	5	2	"2"	0	"socialdemokratiet"	"1"	0	-2	-2	1	0	NA	-2	0	0	1	-1	0	0	-1	-2	-2	-1	1	0	-2	1	1	1	-1	0	0	0	0	0	0	-1	"1"	0	"1"	"folkekirken"	"1"	"0"	"999"	"0"	"0"	0	0	"0"	"0"	3	0	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-1	-1	-2	1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	0	-2	-2	-2	-2	0	0	-2	0	0	0	-2	0	-2	-2	-2	-2	-2	-2	0	1	1	0
